Actual_Disease,Predicted_Disease,Correct,Prob_Alternaria_%,Prob_Apple Scab_%,Prob_Cedar Apple Rust_%,Prob_Fire Blight_%,Prob_Healthy_%,Prob_Powdery Mildew_%
Healthy,Healthy,True,9.569279e-25,8.827333e-20,2.4964181e-26,3.919432e-15,100.0,4.3199498e-16
Cedar Apple Rust,Cedar Apple Rust,True,4.2357615e-07,0.0005068834,99.999466,2.6914407e-05,2.0520429e-06,6.638716e-08
Powdery Mildew,Powdery Mildew,True,5.9510917e-06,2.5712729e-05,2.7773822e-06,0.00010136187,1.2574236,98.74245
Fire Blight,Fire Blight,True,0.020184848,1.060424e-07,4.0912728e-05,99.963524,0.01625447,4.7134854e-06
Apple Scab,Apple Scab,True,1.8775689e-08,97.84732,2.1475756,0.004975405,0.00012219755,3.3116706e-07
Healthy,Healthy,True,1.7352125e-10,6.0658314e-09,3.2052223e-17,6.268748e-25,100.0,5.9349816e-07
Cedar Apple Rust,Cedar Apple Rust,True,6.250343e-10,0.013598882,99.98597,0.00042787084,3.8029384e-06,1.6569993e-08
Fire Blight,Fire Blight,True,4.624408e-05,0.023581702,0.0040587047,99.891045,0.080884,0.00038747254
Apple Scab,Apple Scab,True,2.3683818e-07,99.987434,0.0026847806,0.009844853,3.70262e-05,2.7312822e-08
Healthy,Healthy,True,4.1755176e-11,9.576072e-10,8.658219e-19,2.251318e-28,100.0,9.939105e-08
Healthy,Healthy,True,1.0667315e-08,2.9074258e-07,1.7675071e-11,5.601213e-05,99.71398,0.2859669
Cedar Apple Rust,Cedar Apple Rust,True,4.634896e-08,1.338404,98.66129,0.0003033158,5.0544513e-06,1.1751244e-07
Powdery Mildew,Powdery Mildew,True,8.156229e-06,1.0338384e-05,3.6084416e-06,0.003095459,1.6447703,98.35211
Apple Scab,Apple Scab,True,8.242545e-09,99.99838,0.0016168157,7.440565e-07,5.1590755e-06,1.1169318e-09
Cedar Apple Rust,Cedar Apple Rust,True,3.811063e-07,41.86458,58.127968,0.0074108737,4.256762e-05,4.145766e-06
Powdery Mildew,Powdery Mildew,True,1.1214922e-06,4.4033345e-07,1.7629056e-09,2.161209e-06,2.4030817,97.59692
Cedar Apple Rust,Cedar Apple Rust,True,1.2044387e-07,0.14543544,99.85328,0.0012567316,2.216864e-05,6.289983e-07
Powdery Mildew,Powdery Mildew,True,1.5707056e-07,1.4672456e-07,5.235942e-10,3.693097e-07,3.6711347,96.32887
Powdery Mildew,Powdery Mildew,True,0.00018836297,0.00012502169,2.0784197e-05,0.023264246,1.7734647,98.202934
Alternaria,Alternaria,True,100.0,9.166404e-14,6.6221835e-16,1.9623854e-19,3.435682e-08,1.1455978e-18
Alternaria,Alternaria,True,100.0,1.107389e-13,2.2303218e-15,4.6207076e-21,1.7591688e-07,3.5221e-18
Cedar Apple Rust,Cedar Apple Rust,True,6.607259e-11,0.004413772,99.99557,1.4973029e-05,1.1140781e-07,2.509322e-10
Cedar Apple Rust,Cedar Apple Rust,True,4.9451364e-06,0.020347998,99.948975,0.030563217,9.895707e-05,2.4220114e-06
Fire Blight,Fire Blight,True,0.0016359712,1.0438406e-06,1.06312855e-05,99.96885,0.029492186,8.25285e-06
Healthy,Healthy,True,1.3007956e-16,2.8031996e-21,1.897588e-27,4.3172417e-19,100.0,2.9118277e-09
Healthy,Healthy,True,4.5613375e-09,3.5299744e-10,3.8173765e-12,8.863559e-05,99.99862,0.0012981169
Cedar Apple Rust,Cedar Apple Rust,True,3.4191427e-09,0.010134386,99.98843,0.0014405302,3.2167993e-06,1.3040335e-08
Powdery Mildew,Powdery Mildew,True,4.010265e-05,1.2871093e-05,2.5028143e-07,0.0023485282,2.6406274,97.35697
Healthy,Healthy,True,4.9107995e-16,5.2641795e-16,3.7630637e-28,6.455416e-32,100.0,6.195183e-10
Cedar Apple Rust,Cedar Apple Rust,True,6.2871763e-10,0.0037208342,99.99598,0.00029227245,8.812165e-07,8.409145e-10
Apple Scab,Apple Scab,True,5.5235183e-12,99.99195,0.00804905,6.01824e-07,1.9824722e-06,5.2447484e-11
Cedar Apple Rust,Cedar Apple Rust,True,1.4056147e-05,0.017286595,99.9128,0.06973827,0.00014824781,5.547818e-06
Cedar Apple Rust,Cedar Apple Rust,True,3.7118518e-06,0.005249891,99.9876,0.007120274,1.7971222e-05,4.485474e-07
Powdery Mildew,Powdery Mildew,True,5.2806386e-06,5.4913094e-06,9.3619626e-08,0.00015808352,1.8282717,98.17156
Fire Blight,Fire Blight,True,0.0013436568,1.7262095e-05,3.7067126e-05,99.98862,0.0099620065,1.3346214e-05
Cedar Apple Rust,Cedar Apple Rust,True,2.6596655e-10,0.00040537014,99.99924,0.0003549878,2.6410973e-07,3.6727024e-10
Cedar Apple Rust,Cedar Apple Rust,True,2.1950066e-09,0.6703322,99.329414,0.00024179931,1.494323e-05,9.3385346e-08
Alternaria,Alternaria,True,99.999985,3.336522e-10,2.7467156e-10,2.8552463e-09,1.09405355e-05,1.077446e-11
Healthy,Healthy,True,2.2539538e-15,3.457337e-11,3.6383894e-15,2.1280273e-06,100.0,1.0427959e-07
Cedar Apple Rust,Cedar Apple Rust,True,1.1857749e-07,0.0024154955,99.99757,1.4971344e-05,2.302036e-06,3.1403193e-08
Powdery Mildew,Powdery Mildew,True,2.570664e-05,1.2055384e-06,1.3756099e-07,0.0009107145,0.92811686,99.07095
Healthy,Healthy,True,4.7477535e-26,8.724815e-22,2.855306e-28,4.8818114e-16,100.0,4.51911e-15
Apple Scab,Apple Scab,True,2.9855524e-11,99.762184,0.23772463,8.335432e-05,2.5028974e-06,1.0135814e-09
Cedar Apple Rust,Cedar Apple Rust,True,8.1260964e-07,21.403273,78.596375,0.0001059571,0.00023975623,2.0031655e-06
Fire Blight,Fire Blight,True,3.4726834e-06,3.5636915e-06,8.479069e-05,99.99919,0.0007186447,5.364341e-08
Powdery Mildew,Powdery Mildew,True,2.058326e-08,1.881448e-08,4.810199e-10,4.193174e-08,0.46953568,99.53047
Apple Scab,Apple Scab,True,2.9062916e-08,99.992355,0.0066546397,0.000954428,2.8666924e-05,3.6560017e-08
Powdery Mildew,Powdery Mildew,True,3.742778e-05,1.9791732e-05,3.162096e-06,0.010809275,2.0719063,97.91721
Healthy,Healthy,True,7.330159e-12,5.270549e-16,1.1432604e-21,1.7267194e-12,100.0,5.1193e-07
Apple Scab,Apple Scab,True,1.2235101e-13,99.98958,0.010422606,2.150233e-09,1.0060819e-07,1.6011481e-13
Apple Scab,Apple Scab,True,2.1618631e-07,99.75386,0.24546957,0.00028173233,0.00039065603,8.095479e-07
Powdery Mildew,Powdery Mildew,True,1.9851725e-06,2.2533898e-06,9.298568e-07,4.944743e-05,0.79813397,99.20181
Powdery Mildew,Powdery Mildew,True,6.376236e-05,2.0710087e-05,1.577944e-06,0.006768013,1.7566261,98.23652
Healthy,Healthy,True,6.6482586e-14,9.0215546e-10,4.5168307e-16,9.180721e-09,99.99996,3.5422625e-05
Healthy,Healthy,True,2.2110403e-16,5.712414e-20,1.8566714e-29,1.07997885e-30,100.0,1.2732423e-11
Fire Blight,Fire Blight,True,2.2816175e-06,0.0005622489,1.0194614e-05,99.99394,0.005485364,8.686695e-07
Alternaria,Alternaria,True,100.0,1.09424954e-13,7.7393314e-11,7.6755185e-14,2.3007209e-07,1.31168956e-14
Fire Blight,Fire Blight,True,0.0021766915,1.7273658e-06,0.21760355,99.77494,0.0052301786,4.942077e-05
Cedar Apple Rust,Cedar Apple Rust,True,8.497884e-08,0.00049835484,99.999466,3.481595e-05,4.512862e-06,2.1449246e-08
Apple Scab,Apple Scab,True,3.111646e-09,99.84094,0.15897572,2.0879638e-06,7.978276e-05,1.850601e-08
Alternaria,Alternaria,True,100.0,2.489635e-13,1.2606127e-13,5.588816e-14,4.7373788e-07,1.6001532e-15
Fire Blight,Fire Blight,True,6.421865e-06,0.00055614836,0.0002506676,99.98417,0.014960297,4.9673734e-05
Fire Blight,Fire Blight,True,4.522216e-05,0.0066204346,0.03972484,99.91802,0.03529732,0.0002904954
Powdery Mildew,Powdery Mildew,True,3.2674234e-06,5.132479e-07,9.164151e-10,3.2160042e-05,23.890013,76.109955
Healthy,Healthy,True,5.904556e-09,2.4956022e-12,1.997707e-15,4.6994035e-09,99.99845,0.0015443362
Cedar Apple Rust,Cedar Apple Rust,True,3.2496843e-08,0.11842764,99.86855,0.0129771065,3.7385933e-05,2.868226e-07
Apple Scab,Apple Scab,True,0.00014842433,99.97475,0.024636425,0.0003396372,0.00013904825,4.4159466e-07
Healthy,Powdery Mildew,False,7.515971e-07,3.9118962e-08,4.2284627e-11,8.190367e-06,13.2216425,86.77835
Apple Scab,Cedar Apple Rust,False,8.234782e-05,25.581604,73.81971,0.5980408,0.0004919242,7.558202e-05
Cedar Apple Rust,Cedar Apple Rust,True,4.8487427e-06,0.0012949602,99.987366,0.011274595,5.0434453e-05,8.6669587e-07
Cedar Apple Rust,Cedar Apple Rust,True,2.111436e-09,0.005071515,99.99487,5.6718818e-05,1.7991608e-06,1.7033281e-08
Alternaria,Alternaria,True,100.0,5.1769747e-12,6.105392e-12,5.631484e-16,1.8607976e-07,6.0149557e-16
Fire Blight,Fire Blight,True,0.0015726752,3.2244432e-05,0.38112172,99.60206,0.014969031,0.00023759069
Alternaria,Alternaria,True,100.0,3.8935157e-12,2.4895233e-11,3.0499963e-18,2.856907e-06,6.399496e-15
Apple Scab,Apple Scab,True,1.8062922e-08,99.06951,0.9302934,0.00011201223,8.9036155e-05,5.131116e-07
Alternaria,Alternaria,True,100.0,2.3568062e-13,1.6897064e-14,2.8388507e-14,1.9819322e-06,4.327422e-16
Alternaria,Alternaria,True,99.93658,8.935587e-08,1.8394253e-07,0.024827342,0.038598984,2.6274776e-07
Powdery Mildew,Powdery Mildew,True,0.0003813421,6.788075e-05,6.005002e-06,0.075770184,2.681583,97.2422
Apple Scab,Apple Scab,True,3.8664305e-10,99.986176,0.01382918,2.841243e-06,1.0363751e-06,1.9586158e-10
Cedar Apple Rust,Cedar Apple Rust,True,3.0533205e-09,0.048804004,99.95017,0.0010118453,1.1565458e-05,8.608516e-08
Healthy,Healthy,True,2.5591099e-08,1.4759352e-09,5.758574e-14,6.762197e-10,96.85937,3.1406355
Fire Blight,Fire Blight,True,0.0032956647,3.289124e-07,0.008022221,99.98585,0.0028244695,3.5426424e-06
Apple Scab,Apple Scab,True,6.4743354e-08,99.99636,0.0014584301,0.0021459584,3.2014777e-05,6.268335e-08
Healthy,Healthy,True,1.4166123e-16,1.8327531e-13,1.1483639e-23,3.6440953e-23,99.99957,0.00043441806
Healthy,Healthy,True,1.0918787e-10,3.4851445e-11,4.4824276e-19,7.6470605e-27,100.0,1.7836402e-07
Alternaria,Alternaria,True,100.0,1.0193828e-17,3.4059155e-20,1.1872226e-26,2.9011768e-10,6.535625e-24
Fire Blight,Fire Blight,True,0.014285816,0.000287895,0.0029350729,99.43989,0.4151744,0.1274306
Apple Scab,Apple Scab,True,6.409892e-13,99.99666,0.0033414438,6.656833e-10,3.133221e-07,1.2194688e-12
Cedar Apple Rust,Cedar Apple Rust,True,2.5342073e-08,2.6723287,97.325325,0.0022666191,7.9850666e-05,8.4219363e-07
Alternaria,Alternaria,True,99.99979,3.1091822e-08,3.0499116e-08,6.2236373e-15,0.00021156306,7.2269725e-11
Powdery Mildew,Powdery Mildew,True,1.1017001e-05,2.1523215e-06,1.5798003e-07,8.459714e-05,0.72197574,99.27793
Healthy,Healthy,True,7.2000024e-16,6.529051e-15,6.506313e-19,1.080724e-09,100.0,2.8264221e-08
Alternaria,Alternaria,True,100.0,1.357589e-12,2.9264237e-11,1.0534748e-12,1.755446e-06,3.818097e-13
Fire Blight,Fire Blight,True,0.008813848,1.3997534e-07,0.00018305384,99.98788,0.0031257742,2.4508546e-07
Powdery Mildew,Powdery Mildew,True,1.6289985e-06,4.4625062e-07,1.5513105e-08,0.0002566135,7.272961,92.726776
Cedar Apple Rust,Cedar Apple Rust,True,5.4399203e-07,0.023872871,99.97326,0.0028579375,1.6011072e-05,7.738886e-07
Healthy,Healthy,True,6.0229067e-06,2.3741192e-08,1.30873e-11,1.308591e-06,97.61495,2.3850338
Alternaria,Alternaria,True,100.0,7.75962e-16,1.6756846e-17,1.6719214e-20,3.2834947e-08,1.2777379e-19
Healthy,Healthy,True,8.080725e-20,3.777037e-16,3.9119645e-22,8.844255e-12,100.0,1.7724377e-12
Healthy,Healthy,True,2.090011e-10,1.666215e-11,2.6506817e-18,3.4946603e-13,99.972946,0.0270547
Apple Scab,Apple Scab,True,1.0447959e-08,99.40777,0.5886997,0.003471752,5.6325767e-05,5.5538056e-08
Cedar Apple Rust,Cedar Apple Rust,True,7.6294253e-07,0.00409185,99.99527,0.0005995477,3.3720327e-05,3.7052868e-07
Apple Scab,Apple Scab,True,1.9055697e-07,99.8373,0.12491652,0.036858987,0.00092345715,1.6625341e-06
Alternaria,Alternaria,True,100.0,2.5923274e-14,2.111704e-10,5.997183e-14,1.4999852e-08,2.5446283e-17
Fire Blight,Fire Blight,True,0.00548926,0.0006371477,8.7854576e-05,99.97092,0.02271025,0.00015101838
Cedar Apple Rust,Cedar Apple Rust,True,1.844767e-08,0.0027887274,99.99693,0.00027058145,1.946473e-06,1.486111e-08
Powdery Mildew,Powdery Mildew,True,1.0161367e-05,1.3694351e-05,1.6560821e-06,0.0003841912,0.8813318,99.118256
Apple Scab,Apple Scab,True,3.95205e-11,99.38034,0.6196598,1.3882009e-06,2.068871e-06,2.6282992e-10
Cedar Apple Rust,Cedar Apple Rust,True,3.2669387e-09,0.002889819,99.99525,0.0018600513,6.761012e-06,2.1769988e-08
Healthy,Healthy,True,0.5719534,4.9568516e-06,4.355158e-06,0.008288299,92.902306,6.517459
Healthy,Healthy,True,3.883594e-15,3.3322984e-14,1.340763e-22,6.217496e-18,99.88563,0.11437421
Cedar Apple Rust,Cedar Apple Rust,True,3.8495514e-06,0.7879925,98.473045,0.737305,0.001632124,1.6238562e-05
Cedar Apple Rust,Cedar Apple Rust,True,1.8311497e-05,0.16406363,99.83339,0.0021527584,0.00037027602,6.7787246e-06
Powdery Mildew,Powdery Mildew,True,1.9075436e-07,2.5888427e-08,4.9924394e-11,2.3400046e-06,6.267009,93.732994
Fire Blight,Powdery Mildew,False,0.031036982,0.0013251193,0.0017946055,27.259457,5.727945,66.97844
Healthy,Healthy,True,0.00030238574,3.3814427e-09,4.0311092e-09,0.030859752,99.82492,0.14393243
Apple Scab,Apple Scab,True,3.7559992e-06,99.99331,0.0058063623,0.00013825261,0.0007189329,6.831777e-06
Cedar Apple Rust,Cedar Apple Rust,True,1.2584861e-06,33.114716,66.877106,0.008051785,0.0001074758,8.461611e-06
Cedar Apple Rust,Cedar Apple Rust,True,8.3385254e-07,0.0022999172,99.99765,2.5798241e-05,2.0231975e-05,4.7029285e-08
Apple Scab,Apple Scab,True,7.919959e-11,98.93714,1.0628567,2.0116413e-06,5.2433606e-06,6.156543e-10
Alternaria,Alternaria,True,100.0,2.0737185e-13,1.978422e-15,6.7002074e-19,4.0673783e-08,2.7651817e-18
Cedar Apple Rust,Fire Blight,False,9.6473574e-05,0.002167564,0.44873837,99.47933,0.06954306,0.00011738499
Healthy,Healthy,True,1.2160027e-07,7.204917e-09,2.0159787e-13,6.312631e-08,86.45615,13.543855
Fire Blight,Fire Blight,True,7.270171e-07,7.512029e-08,2.4277924e-06,99.998924,0.0010741128,9.3012265e-11
Cedar Apple Rust,Cedar Apple Rust,True,0.0003898786,0.08697606,99.90488,0.0072289556,0.00029405847,0.00024136029
Cedar Apple Rust,Cedar Apple Rust,True,7.836816e-06,0.0987547,96.504654,3.3937547,0.002808619,1.634118e-05
Cedar Apple Rust,Cedar Apple Rust,True,1.1877838e-09,0.016700426,99.98306,0.00024099996,6.271355e-07,1.3373167e-09
Powdery Mildew,Powdery Mildew,True,2.0740304e-06,2.1467185e-06,3.9596227e-08,1.4947628e-06,2.6136053,97.3864
Fire Blight,Fire Blight,True,0.0083702635,0.0324164,0.0075128437,99.89799,0.048328333,0.00538679
Fire Blight,Fire Blight,True,0.0027300892,8.904837e-05,0.08582075,99.90043,0.010693981,0.00023658822
Cedar Apple Rust,Cedar Apple Rust,True,3.9315062e-10,0.0053810794,99.99453,9.287985e-05,1.1453978e-06,3.5074967e-09
Healthy,Healthy,True,2.658732e-18,1.7272173e-15,3.1960025e-18,2.5799431e-09,100.0,1.566469e-09
Cedar Apple Rust,Cedar Apple Rust,True,3.5758937e-06,0.0016434076,99.99769,0.00062773324,2.8171875e-05,7.236173e-07
Apple Scab,Apple Scab,True,3.236433e-08,99.24492,0.7550222,1.07507885e-05,5.2178275e-05,5.6806505e-07
Fire Blight,Fire Blight,True,0.0016771774,2.2865908e-05,0.00076130166,99.99267,0.004845032,2.584724e-05
Fire Blight,Fire Blight,True,0.0029182313,9.0495513e-07,1.5581563e-06,99.9778,0.01928413,6.203059e-08
Apple Scab,Apple Scab,True,3.547299e-08,99.98208,0.017912528,3.912757e-06,1.5329673e-05,1.5770885e-08
Apple Scab,Apple Scab,True,3.7061366e-08,99.99593,0.0036799111,0.000344555,4.0449693e-05,2.1273665e-08
Healthy,Healthy,True,1.6708845e-17,3.351379e-16,9.7200276e-29,1.3357156e-35,100.0,3.281713e-10
Apple Scab,Apple Scab,True,2.6494163e-08,99.99068,0.0055187345,0.0031693785,0.0006261891,2.0876631e-07
Alternaria,Alternaria,True,99.999954,2.0070042e-06,1.9477937e-07,5.0595913e-06,4.05669e-05,1.0327748e-09
Cedar Apple Rust,Cedar Apple Rust,True,4.8544794e-06,0.1413559,99.83967,0.018953884,2.4070192e-05,1.3933487e-06
Powdery Mildew,Powdery Mildew,True,7.1822676e-08,3.917621e-08,5.7807335e-11,9.52365e-09,4.1115804,95.88843
Cedar Apple Rust,Cedar Apple Rust,True,0.00069005135,0.00013763935,99.9964,0.002474157,0.00029460082,7.9110885e-07
Powdery Mildew,Powdery Mildew,True,1.0788625e-08,1.466536e-07,1.875855e-09,2.5619379e-08,1.2829825,98.71702
Cedar Apple Rust,Cedar Apple Rust,True,5.838646e-07,16.137867,83.86,0.0020124535,0.00012409077,5.7389716e-06
Fire Blight,Fire Blight,True,1.0435772e-05,0.00037261206,0.00019411108,99.987236,0.012152388,3.3726752e-05
Powdery Mildew,Powdery Mildew,True,2.4141434e-07,4.972525e-08,4.5523485e-10,7.3316954e-08,1.2383808,98.76161
Powdery Mildew,Powdery Mildew,True,6.562252e-06,5.869342e-06,1.7316286e-06,0.00072145206,0.9724165,99.02685
Fire Blight,Fire Blight,True,0.0069974237,3.2228932e-06,2.6197054e-05,99.982574,0.010401133,3.6576265e-07
Alternaria,Alternaria,True,99.99955,3.4250952e-05,1.4787818e-07,3.9395887e-12,0.00041362728,8.734586e-10
Apple Scab,Apple Scab,True,3.810232e-07,99.93503,0.0647376,3.1092364e-05,0.00020482915,5.3214455e-07
Powdery Mildew,Powdery Mildew,True,2.4816538e-07,3.706895e-08,1.1734833e-10,2.0583652e-06,3.5875995,96.4124
Cedar Apple Rust,Cedar Apple Rust,True,7.4098576e-09,0.059876498,99.94009,3.79009e-05,2.3184916e-06,1.6970231e-08
Cedar Apple Rust,Cedar Apple Rust,True,1.0711854e-09,0.026937705,99.97292,0.00013833043,3.678527e-07,5.559208e-10
Healthy,Healthy,True,9.6417224e-17,9.436796e-15,1.0764309e-27,9.2664696e-35,100.0,8.8716684e-10
Apple Scab,Apple Scab,True,7.21012e-12,99.9495,0.050491072,3.5191192e-07,3.028885e-06,1.6277983e-10
Apple Scab,Apple Scab,True,1.9211948e-08,99.97617,0.023808973,1.7232603e-06,1.676939e-05,1.28653435e-08
Apple Scab,Apple Scab,True,2.735305e-08,98.19418,1.8056902,3.335397e-05,9.1414666e-05,1.3616479e-07
Alternaria,Alternaria,True,100.0,3.1710306e-13,2.1803617e-14,6.0707246e-21,3.84062e-07,2.3178562e-17
Apple Scab,Apple Scab,True,3.6509036e-09,99.71367,0.28628528,8.854209e-08,4.6349578e-05,5.255557e-09
Powdery Mildew,Powdery Mildew,True,0.0004015136,8.474525e-05,0.00014154529,0.18594415,1.5876098,98.22582
Healthy,Healthy,True,8.094221e-24,3.9111028e-20,8.247763e-39,0.0,100.0,7.623133e-16
Fire Blight,Fire Blight,True,5.3495023e-06,9.310254e-07,8.481774e-05,99.99312,0.00678949,3.265504e-06
Alternaria,Alternaria,True,99.99979,3.128039e-11,3.8778546e-12,6.8479897e-14,0.00020863656,8.8649037e-13
Alternaria,Alternaria,True,100.0,1.3324667e-08,1.9305106e-11,6.238953e-17,1.9389402e-06,7.663812e-15
Alternaria,Alternaria,True,99.999985,6.20596e-09,1.0568873e-06,7.0612e-08,1.2925016e-05,3.0542577e-10
Alternaria,Alternaria,True,100.0,2.259089e-18,2.789813e-20,6.9625196e-26,8.308766e-10,1.4850231e-23
Fire Blight,Fire Blight,True,0.0037059668,2.2714269e-06,8.216191e-05,99.93848,0.05751868,0.00021672972
Powdery Mildew,Powdery Mildew,True,2.217574e-06,2.2999063e-07,4.683096e-09,1.6453361e-05,1.0206403,98.97934
Alternaria,Alternaria,True,99.99988,5.585302e-07,1.2939363e-06,4.6107224e-12,0.00011351056,5.614099e-10
Alternaria,Alternaria,True,100.0,6.919271e-14,2.24748e-15,7.313658e-18,1.0407946e-08,2.7550423e-18
Cedar Apple Rust,Cedar Apple Rust,True,3.527541e-08,20.969215,79.03,0.0007575791,3.2109365e-05,1.0627584e-07
Powdery Mildew,Powdery Mildew,True,5.5664066e-07,2.0939592e-06,1.7939044e-08,6.6178563e-06,2.2830107,97.71698
Apple Scab,Apple Scab,True,1.2112147e-10,99.310265,0.6897105,6.2419667e-06,1.0982189e-05,3.4890673e-09
Healthy,Healthy,True,1.6334194e-08,1.4860522e-07,1.5950036e-15,3.430254e-23,100.0,4.1570524e-06
Cedar Apple Rust,Cedar Apple Rust,True,0.0014840266,0.10612988,88.10618,11.770244,0.014524341,0.0014378629
Fire Blight,Fire Blight,True,0.009322384,0.000139703,0.0023974674,99.8762,0.10036367,0.0115708895
Apple Scab,Apple Scab,True,5.998812e-12,99.9912,0.008766668,2.2708586e-05,1.03072e-06,1.06796516e-10
Powdery Mildew,Powdery Mildew,True,3.2338543e-05,5.0308467e-05,1.4953896e-05,0.004088603,1.8475845,98.14824
Cedar Apple Rust,Cedar Apple Rust,True,1.8372475e-08,0.0006701978,99.99933,2.625511e-06,1.5213496e-07,1.07857875e-10
Powdery Mildew,Powdery Mildew,True,3.1745692e-06,2.3378134e-06,2.2433946e-07,9.826767e-06,1.0099587,98.99003
Alternaria,Alternaria,True,100.0,2.3625077e-10,1.9753651e-10,3.914671e-12,2.1125866e-06,3.675261e-13
Powdery Mildew,Powdery Mildew,True,6.005891e-05,2.6944434e-05,8.757194e-06,0.0015274507,0.7175601,99.28082
Fire Blight,Fire Blight,True,0.0029019436,0.0041429033,0.0009412053,99.86499,0.12253375,0.004488827
Cedar Apple Rust,Cedar Apple Rust,True,4.94461e-10,0.6075336,99.39241,5.477747e-05,4.9832593e-06,2.2750426e-08
Healthy,Healthy,True,1.2733085e-14,1.7746099e-15,6.2332387e-26,3.2095512e-26,100.0,4.4978083e-08
Powdery Mildew,Powdery Mildew,True,0.0024598432,0.0012206219,0.0014058908,0.60977226,2.4338586,96.95127
Powdery Mildew,Powdery Mildew,True,0.0005688639,0.0011571315,0.00021677345,0.06866194,1.6918834,98.23751
Alternaria,Alternaria,True,100.0,2.6073114e-15,2.7837562e-18,9.96503e-24,3.1089205e-09,1.2527697e-21
Cedar Apple Rust,Cedar Apple Rust,True,2.8492486e-06,0.06062142,99.916245,0.022984099,0.00013762138,7.1131394e-06
Apple Scab,Apple Scab,True,3.2261898e-06,99.44946,0.40691957,0.14335391,0.00025772283,5.1147613e-06
Alternaria,Alternaria,True,100.0,1.9584464e-17,2.3943633e-17,3.8185206e-20,1.7199375e-09,1.163899e-20
Apple Scab,Apple Scab,True,1.1018175e-06,99.99955,0.00032899118,4.7142667e-06,0.00012179422,2.1242156e-08
Alternaria,Alternaria,True,99.999985,1.8493953e-09,1.4254811e-09,8.1820543e-14,1.3002372e-05,1.0253293e-11
Apple Scab,Apple Scab,True,1.2842816e-08,99.999664,0.00031739325,1.7973107e-08,1.1295521e-05,1.2565175e-10
Powdery Mildew,Powdery Mildew,True,7.815137e-07,5.0179796e-07,1.1118874e-09,3.724026e-08,7.08258,92.91742
Fire Blight,Fire Blight,True,0.025900397,0.0024551216,0.001246328,82.404884,5.364175,12.201338
Alternaria,Alternaria,True,100.0,1.6595732e-11,7.1921353e-13,2.929146e-13,1.91018e-06,2.3724102e-14
Cedar Apple Rust,Cedar Apple Rust,True,0.00015539103,0.049678348,98.80262,1.1470637,0.00047110335,2.1918193e-05
Powdery Mildew,Powdery Mildew,True,9.91593e-06,2.4982037e-06,6.723974e-08,0.00022877457,1.2161592,98.78361
Cedar Apple Rust,Cedar Apple Rust,True,9.135528e-08,0.013875136,99.96365,0.022232963,0.00024171382,1.3846001e-06
Fire Blight,Fire Blight,True,0.0028299654,0.00017913176,0.0005732254,99.97931,0.016778482,0.0003301805
Alternaria,Alternaria,True,99.99998,7.1421704e-09,3.482029e-10,6.7348945e-14,2.71124e-05,5.098034e-12
Apple Scab,Apple Scab,True,6.772333e-07,99.961555,0.038335986,3.0081781e-05,6.760028e-05,1.0371141e-07
Powdery Mildew,Powdery Mildew,True,2.576751e-08,5.188904e-08,1.8471521e-09,1.17223166e-07,0.45127025,99.54873
